Date,5Yr,7Yr,10Yr,20Yr,30Yr,Date_WTI,WTI_Closing_Price
2014-04-15,-0.05,0.38,0.5,0.94,1.19,2014-04-01,99.73999786376952
2014-04-16,-0.06,0.36,0.48,0.92,1.16,2014-04-02,99.62000274658205
2014-04-17,-0.2,0.31,0.52,0.96,1.21,2014-04-03,100.29000091552734
2014-04-21,-0.23,0.33,0.53,0.96,1.21,2014-04-04,101.13999938964844
2014-04-22,-0.22,0.33,0.52,0.94,1.19,2014-04-07,100.44000244140624
2014-04-23,-0.25,0.29,0.49,0.91,1.16,2014-04-08,102.55999755859376
2014-04-24,-0.25,0.31,0.49,0.91,1.14,2014-04-09,103.5999984741211
2014-04-25,-0.24,0.31,0.48,0.9,1.13,2014-04-10,103.4000015258789
2014-04-28,-0.22,0.33,0.52,0.94,1.17,2014-04-11,103.73999786376952
2014-04-29,-0.21,0.35,0.53,0.96,1.2,2014-04-14,104.0500030517578
2014-04-30,-0.27,0.32,0.49,0.92,1.16,2014-04-15,103.75
2014-05-01,-0.3,0.3,0.43,0.86,1.1,2014-04-16,103.76000213623048
2014-05-02,-0.28,0.28,0.41,0.82,1.06,2014-04-17,104.3000030517578
2014-05-05,-0.24,0.25,0.45,0.86,1.11,2014-04-21,104.37000274658205
2014-05-06,-0.23,0.29,0.45,0.85,1.09,2014-04-22,102.12999725341795
2014-05-07,-0.27,0.31,0.42,0.72,1.11,2014-04-23,101.44000244140624
2014-05-08,-0.3,0.26,0.42,0.88,1.13,2014-04-24,101.94000244140624
2014-05-09,-0.29,0.27,0.44,0.89,1.15,2014-04-25,100.5999984741211
2014-05-12,-0.24,0.34,0.48,0.93,1.19,2014-04-28,100.83999633789062
2014-05-13,-0.27,0.3,0.45,0.9,1.15,2014-04-29,101.27999877929688
2014-05-14,-0.35,0.25,0.37,0.82,1.07,2014-04-30,99.73999786376952
2014-05-15,-0.41,0.16,0.31,0.76,1.01,2014-05-01,99.41999816894533
2014-05-16,-0.38,0.18,0.34,0.78,1.03,2014-05-02,99.76000213623048
2014-05-19,-0.37,0.22,0.37,0.83,1.09,2014-05-05,99.4800033569336
2014-05-20,-0.39,0.18,0.35,0.82,1.09,2014-05-06,99.5
2014-05-21,-0.4,0.18,0.36,0.84,1.12,2014-05-07,100.7699966430664
2014-05-22,-0.4,0.17,0.35,0.84,1.11,2014-05-08,100.26000213623048
2014-05-23,-0.42,0.11,0.32,0.8,1.08,2014-05-09,99.98999786376952
2014-05-27,-0.39,0.16,0.31,0.79,1.06,2014-05-12,100.58999633789062
2014-05-28,-0.44,0.07,0.22,0.7,0.98,2014-05-13,101.6999969482422
2014-05-29,-0.44,0.06,0.22,0.7,0.99,2014-05-14,102.37000274658205
2014-05-30,-0.39,0.11,0.26,0.74,1.02,2014-05-15,101.5
2014-06-02,-0.33,0.15,0.32,0.8,1.08,2014-05-16,102.0199966430664
2014-06-03,-0.27,0.24,0.41,0.88,1.15,2014-05-19,102.61000061035156
2014-06-04,-0.25,0.29,0.44,0.91,1.18,2014-05-20,102.44000244140624
2014-06-05,-0.29,0.24,0.41,0.89,1.16,2014-05-21,104.06999969482422
2014-06-06,-0.27,0.27,0.4,0.88,1.15,2014-05-22,103.73999786376952
2014-06-09,-0.26,0.25,0.41,0.89,1.15,2014-05-23,104.3499984741211
2014-06-10,-0.23,0.3,0.43,0.9,1.17,2014-05-27,104.11000061035156
2014-06-11,-0.24,0.3,0.43,0.9,1.17,2014-05-28,102.72000122070312
2014-06-12,-0.29,0.24,0.39,0.87,1.14,2014-05-29,103.58000183105467
2014-06-13,-0.23,0.29,0.41,0.87,1.14,2014-05-30,102.70999908447266
2014-06-16,-0.21,0.31,0.41,0.86,1.11,2014-06-02,102.47000122070312
2014-06-17,-0.2,0.32,0.43,0.88,1.14,2014-06-03,102.66000366210938
2014-06-18,-0.27,0.26,0.38,0.85,1.11,2014-06-04,102.63999938964844
2014-06-19,-0.31,0.23,0.39,0.87,1.14,2014-06-05,102.4800033569336
2014-06-20,-0.31,0.21,0.35,0.82,1.09,2014-06-06,102.66000366210938
2014-06-23,-0.31,0.21,0.35,0.82,1.09,2014-06-09,104.41000366210938
2014-06-24,-0.35,0.18,0.31,0.78,1.04,2014-06-10,104.3499984741211
2014-06-25,-0.35,0.15,0.29,0.76,1.03,2014-06-11,104.4000015258789
2014-06-26,-0.38,0.1,0.26,0.73,0.99,2014-06-12,106.52999877929688
2014-06-27,-0.39,0.12,0.27,0.75,1.01,2014-06-13,106.91000366210938
2014-06-30,-0.38,0.13,0.27,0.74,0.99,2014-06-16,106.9000015258789
2014-07-01,-0.34,0.18,0.32,0.8,1.05,2014-06-17,106.36000061035156
2014-07-02,-0.3,0.18,0.38,0.85,1.12,2014-06-18,105.97000122070312
2014-07-03,-0.29,0.23,0.37,0.84,1.1,2014-06-19,106.43000030517578
2014-07-07,-0.27,0.24,0.36,0.82,1.08,2014-06-20,107.26000213623048
2014-07-08,-0.29,0.19,0.31,0.77,1.02,2014-06-23,106.16999816894533
2014-07-09,-0.3,0.19,0.28,0.74,0.99,2014-06-24,106.02999877929688
2014-07-10,-0.34,0.15,0.27,0.74,1.0,2014-06-25,106.5
2014-07-11,-0.34,0.09,0.25,0.7,0.97,2014-06-26,105.83999633789062
2014-07-14,-0.31,0.15,0.28,0.74,0.99,2014-06-27,105.73999786376952
2014-07-15,-0.26,0.19,0.31,0.75,1.01,2014-06-30,105.37000274658205
2014-07-16,-0.24,0.16,0.32,0.75,1.0,2014-07-01,105.33999633789062
2014-07-17,-0.32,0.12,0.24,0.68,0.93,2014-07-02,104.4800033569336
2014-07-18,-0.27,0.17,0.26,0.7,0.95,2014-07-03,104.05999755859376
2014-07-21,-0.27,0.16,0.25,0.67,0.92,2014-07-07,103.52999877929688
2014-07-22,-0.25,0.17,0.25,0.68,0.92,2014-07-08,103.4000015258789
2014-07-23,-0.25,0.18,0.25,0.68,0.93,2014-07-09,102.29000091552734
2014-07-24,-0.21,0.17,0.25,0.62,0.95,2014-07-10,102.93000030517578
2014-07-25,-0.26,0.16,0.2,0.62,0.88,2014-07-11,100.83000183105467
2014-07-28,-0.22,0.2,0.22,0.65,0.91,2014-07-14,100.91000366210938
2014-07-29,-0.24,0.16,0.2,0.62,0.87,2014-07-15,99.95999908447266
2014-07-30,-0.19,0.22,0.29,0.71,0.95,2014-07-16,101.1999969482422
2014-07-31,-0.21,0.21,0.29,0.71,0.96,2014-07-17,103.19000244140624
2014-08-01,-0.25,0.18,0.25,0.68,0.93,2014-07-18,103.12999725341795
2014-08-04,-0.24,0.17,0.26,0.7,0.95,2014-07-21,104.58999633789062
2014-08-05,-0.24,0.17,0.25,0.68,0.94,2014-07-22,104.41999816894533
2014-08-06,-0.24,0.15,0.24,0.67,0.93,2014-07-23,103.12000274658205
2014-08-07,-0.29,0.09,0.19,0.63,0.9,2014-07-24,102.06999969482422
2014-08-08,-0.24,0.15,0.19,0.64,0.91,2014-07-25,102.08999633789062
2014-08-11,-0.24,0.16,0.19,0.64,0.92,2014-07-28,101.66999816894533
2014-08-12,-0.24,0.16,0.22,0.68,0.96,2014-07-29,100.97000122070312
2014-08-13,-0.29,0.1,0.2,0.66,0.94,2014-07-30,100.2699966430664
2014-08-14,-0.26,0.14,0.19,0.63,0.89,2014-07-31,98.16999816894533
2014-08-15,-0.28,0.11,0.16,0.58,0.84,2014-08-01,97.87999725341795
2014-08-18,-0.27,0.07,0.21,0.64,0.9,2014-08-04,98.29000091552734
2014-08-19,-0.22,0.11,0.23,0.66,0.93,2014-08-05,97.37999725341795
2014-08-20,-0.18,0.15,0.26,0.68,0.94,2014-08-06,96.91999816894533
2014-08-21,-0.16,0.18,0.24,0.65,0.91,2014-08-07,97.33999633789062
2014-08-22,-0.11,0.19,0.26,0.6,0.88,2014-08-08,97.6500015258789
2014-08-25,-0.09,0.18,0.24,0.58,0.86,2014-08-11,98.08000183105467
2014-08-26,-0.15,0.16,0.25,0.64,0.88,2014-08-12,97.37000274658205
2014-08-27,-0.15,0.18,0.23,0.61,0.85,2014-08-13,97.58999633789062
2014-08-28,-0.14,0.19,0.21,0.58,0.82,2014-08-14,95.58000183105467
2014-08-29,-0.13,0.21,0.23,0.61,0.84,2014-08-15,97.3499984741211
2014-09-02,-0.07,0.2,0.27,0.61,0.9,2014-08-18,96.41000366210938
2014-09-03,-0.08,0.18,0.24,0.59,0.89,2014-08-19,94.4800033569336
2014-09-04,-0.05,0.21,0.28,0.64,0.94,2014-08-20,96.06999969482422
2014-09-05,-0.08,0.24,0.31,0.72,0.97,2014-08-21,93.95999908447266
2014-09-08,-0.02,0.26,0.35,0.73,0.97,2014-08-22,93.6500015258789
2014-09-09,0.05,0.32,0.39,0.7,0.97,2014-08-25,93.3499984741211
2014-09-10,0.1,0.38,0.44,0.76,1.02,2014-08-26,93.86000061035156
2014-09-11,0.03,0.33,0.42,0.79,1.01,2014-08-27,93.87999725341795
2014-09-12,0.08,0.42,0.49,0.87,1.1,2014-08-28,94.5500030517578
2014-09-15,0.07,0.39,0.47,0.86,1.09,2014-08-29,95.95999908447266
2014-09-16,0.03,0.35,0.48,0.88,1.11,2014-09-02,92.87999725341795
2014-09-17,0.19,0.51,0.56,0.93,1.16,2014-09-03,95.54000091552734
2014-09-18,0.29,0.55,0.61,0.91,1.17,2014-09-04,94.4499969482422
2014-09-19,0.27,0.51,0.56,0.86,1.11,2014-09-05,93.29000091552734
2014-09-22,0.2,0.46,0.58,0.93,1.13,2014-09-08,92.66000366210938
2014-09-23,0.15,0.41,0.52,0.87,1.08,2014-09-09,92.75
2014-09-24,0.16,0.43,0.54,0.89,1.1,2014-09-10,91.66999816894533
2014-09-25,0.13,0.41,0.5,0.85,1.06,2014-09-11,92.83000183105467
2014-09-26,0.21,0.51,0.57,0.9,1.09,2014-09-12,92.2699966430664
2014-09-29,0.16,0.44,0.55,0.89,1.08,2014-09-15,92.91999816894533
2014-09-30,0.22,0.51,0.55,0.89,1.1,2014-09-16,94.87999725341795
2014-10-01,0.09,0.36,0.46,0.8,1.01,2014-09-17,94.41999816894533
2014-10-02,0.13,0.41,0.49,0.83,1.04,2014-09-18,93.06999969482422
2014-10-03,0.17,0.42,0.52,0.84,1.04,2014-09-19,92.41000366210938
2014-10-06,0.15,0.41,0.5,0.84,1.04,2014-09-22,91.5199966430664
2014-10-07,0.12,0.37,0.44,0.79,1.0,2014-09-23,91.55999755859376
2014-10-08,0.03,0.32,0.39,0.75,0.97,2014-09-24,92.8000030517578
2014-10-09,0.06,0.34,0.37,0.74,0.96,2014-09-25,92.52999877929688
2014-10-10,0.03,0.29,0.35,0.71,0.93,2014-09-26,93.54000091552734
2014-10-14,0.04,0.24,0.29,0.61,0.88,2014-09-29,94.56999969482422
2014-10-15,0.0,0.26,0.29,0.65,0.88,2014-09-30,91.16000366210938
2014-10-16,0.02,0.22,0.28,0.61,0.89,2014-10-01,90.7300033569336
2014-10-17,0.01,0.28,0.3,0.67,0.9,2014-10-02,91.01000213623048
2014-10-20,-0.04,0.22,0.29,0.67,0.9,2014-10-03,89.73999786376953
2014-10-21,0.02,0.26,0.33,0.66,0.94,2014-10-06,90.33999633789062
2014-10-22,-0.01,0.25,0.34,0.72,0.94,2014-10-07,88.8499984741211
2014-10-23,0.09,0.32,0.38,0.71,0.98,2014-10-08,87.30999755859375
2014-10-24,0.06,0.32,0.39,0.76,0.98,2014-10-09,85.7699966430664
2014-10-27,0.07,0.33,0.38,0.75,0.97,2014-10-10,85.81999969482422
2014-10-28,0.06,0.34,0.39,0.76,0.98,2014-10-13,85.73999786376953
2014-10-29,0.14,0.38,0.42,0.76,0.96,2014-10-14,81.83999633789062
2014-10-30,0.09,0.33,0.42,0.76,0.96,2014-10-15,81.77999877929688
2014-10-31,0.09,0.34,0.43,0.78,0.99,2014-10-16,82.69999694824219
2014-11-03,0.08,0.32,0.43,0.78,0.99,2014-10-17,82.75
2014-11-04,0.14,0.38,0.43,0.77,0.96,2014-10-20,82.70999908447266
2014-11-05,0.09,0.34,0.43,0.77,0.96,2014-10-21,82.80999755859375
2014-11-06,0.09,0.34,0.45,0.79,0.98,2014-10-22,80.5199966430664
2014-11-07,0.01,0.27,0.38,0.73,0.93,2014-10-23,82.08999633789062
2014-11-10,0.07,0.32,0.44,0.78,0.98,2014-10-24,81.01000213623047
2014-11-12,0.12,0.4,0.46,0.8,1.0,2014-10-27,81.0
2014-11-13,0.16,0.42,0.47,0.81,1.01,2014-10-28,81.41999816894531
2014-11-14,0.17,0.38,0.43,0.74,0.99,2014-10-29,82.19999694824219
2014-11-17,0.22,0.42,0.48,0.78,1.02,2014-10-30,81.12000274658203
2014-11-18,0.21,0.42,0.48,0.78,1.02,2014-10-31,80.54000091552734
2014-11-19,0.27,0.48,0.53,0.83,1.07,2014-11-03,78.77999877929688
2014-11-20,0.23,0.44,0.49,0.8,1.05,2014-11-04,77.19000244140625
2014-11-21,0.19,0.4,0.45,0.75,1.0,2014-11-05,78.68000030517578
2014-11-24,0.19,0.38,0.44,0.74,0.99,2014-11-06,77.91000366210938
2014-11-25,0.11,0.34,0.42,0.76,0.96,2014-11-07,78.6500015258789
2014-11-26,0.12,0.35,0.42,0.75,0.95,2014-11-10,77.4000015258789
2014-11-28,0.1,0.3,0.39,0.71,0.92,2014-11-11,77.94000244140625
2014-12-01,0.13,0.34,0.43,0.76,0.96,2014-11-12,77.18000030517578
2014-12-02,0.23,0.45,0.51,0.82,1.01,2014-11-13,74.20999908447266
2014-12-03,0.23,0.44,0.5,0.81,1.0,2014-11-14,75.81999969482422
2014-12-04,0.23,0.44,0.48,0.78,0.96,2014-11-17,75.63999938964844
2014-12-05,0.34,0.51,0.56,0.82,0.98,2014-11-18,74.61000061035156
2014-12-08,0.43,0.52,0.55,0.77,0.94,2014-11-19,74.58000183105469
2014-12-09,0.29,0.43,0.49,0.74,0.9,2014-11-20,75.58000183105469
2014-12-10,0.31,0.45,0.47,0.72,0.88,2014-11-21,76.51000213623047
2014-12-11,0.35,0.46,0.49,0.72,0.88,2014-11-24,75.77999877929688
2014-12-12,0.33,0.42,0.46,0.68,0.84,2014-11-25,74.08999633789062
2014-12-15,0.41,0.47,0.5,0.69,0.84,2014-11-26,73.69000244140625
2014-12-16,0.32,0.38,0.42,0.62,0.77,2014-11-28,66.1500015258789
2014-12-17,0.39,0.44,0.49,0.67,0.81,2014-12-01,69.0
2014-12-18,0.48,0.56,0.57,0.77,0.91,2014-12-02,66.87999725341797
2014-12-19,0.39,0.44,0.49,0.68,0.85,2014-12-03,67.37999725341797
2014-12-22,0.38,0.42,0.47,0.66,0.82,2014-12-04,66.80999755859375
2014-12-23,0.46,0.51,0.56,0.76,0.92,2014-12-05,65.83999633789062
2014-12-24,0.5,0.55,0.59,0.77,0.91,2014-12-08,63.04999923706055
2014-12-26,0.49,0.53,0.58,0.75,0.9,2014-12-09,63.81999969482422
2014-12-29,0.5,0.55,0.57,0.74,0.88,2014-12-10,60.93999862670898
2014-12-30,0.47,0.54,0.56,0.75,0.88,2014-12-11,59.95000076293945
2014-12-31,0.38,0.44,0.49,0.68,0.83,2014-12-12,57.810001373291016
2015-01-02,0.31,0.37,0.41,0.61,0.76,2014-12-15,55.90999984741211
2015-01-05,0.32,0.36,0.4,0.57,0.71,2014-12-16,55.93000030517578
2015-01-06,0.34,0.36,0.41,0.55,0.68,2014-12-17,56.470001220703125
2015-01-07,0.31,0.35,0.39,0.55,0.68,2014-12-18,54.11000061035156
2015-01-08,0.29,0.38,0.41,0.6,0.73,2014-12-19,56.52000045776367
2015-01-09,0.25,0.34,0.36,0.57,0.72,2014-12-22,55.2599983215332
2015-01-12,0.23,0.31,0.35,0.55,0.69,2014-12-23,57.119998931884766
2015-01-13,0.32,0.35,0.37,0.58,0.73,2014-12-24,55.84000015258789
2015-01-14,0.15,0.25,0.29,0.53,0.69,2014-12-26,54.72999954223633
2015-01-15,0.04,0.17,0.19,0.45,0.61,2014-12-29,53.61000061035156
2015-01-16,0.1,0.22,0.23,0.49,0.66,2014-12-30,54.119998931884766
2015-01-20,0.12,0.21,0.23,0.47,0.63,2014-12-31,53.27000045776367
2015-01-21,0.18,0.22,0.26,0.51,0.71,2015-01-02,52.68999862670898
2015-01-22,0.2,0.27,0.29,0.52,0.69,2015-01-05,50.040000915527344
2015-01-23,0.12,0.18,0.21,0.44,0.61,2015-01-06,47.93000030517578
2015-01-26,0.12,0.19,0.22,0.45,0.64,2015-01-07,48.650001525878906
2015-01-27,0.05,0.14,0.17,0.44,0.64,2015-01-08,48.790000915527344
2015-01-28,0.01,0.09,0.12,0.37,0.56,2015-01-09,48.36000061035156
2015-01-29,-0.03,0.14,0.15,0.42,0.59,2015-01-12,46.06999969482422
2015-01-30,-0.11,-0.01,0.03,0.3,0.52,2015-01-13,45.88999938964844
2015-02-02,-0.13,-0.01,0.03,0.31,0.54,2015-01-14,48.47999954223633
2015-02-03,-0.12,0.04,0.09,0.38,0.62,2015-01-15,46.25
2015-02-04,-0.06,0.05,0.1,0.38,0.6,2015-01-16,48.68999862670898
2015-02-05,-0.08,0.12,0.13,0.45,0.64,2015-01-20,46.38999938964844
2015-02-06,0.12,0.2,0.24,0.48,0.68,2015-01-21,47.77999877929688
2015-02-09,0.13,0.22,0.25,0.49,0.67,2015-01-22,46.310001373291016
2015-02-10,0.2,0.27,0.31,0.55,0.74,2015-01-23,45.59000015258789
2015-02-11,0.21,0.28,0.32,0.56,0.75,2015-01-26,45.150001525878906
2015-02-12,0.13,0.31,0.33,0.61,0.78,2015-01-27,46.22999954223633
2015-02-13,0.21,0.3,0.34,0.6,0.81,2015-01-28,44.45000076293945
2015-02-17,0.29,0.39,0.43,0.68,0.87,2015-01-29,44.52999877929688
2015-02-18,0.2,0.31,0.36,0.62,0.82,2015-01-30,48.2400016784668
2015-02-19,0.23,0.33,0.37,0.62,0.84,2015-02-02,49.56999969482422
2015-02-20,0.24,0.34,0.38,0.62,0.83,2015-02-03,53.04999923706055
2015-02-23,0.22,0.3,0.34,0.58,0.79,2015-02-04,48.45000076293945
2015-02-24,0.14,0.23,0.27,0.51,0.73,2015-02-05,50.47999954223633
2015-02-25,0.11,0.2,0.24,0.48,0.7,2015-02-06,51.68999862670898
2015-02-26,0.05,0.23,0.24,0.52,0.72,2015-02-09,52.86000061035156
2015-02-27,0.01,0.13,0.17,0.44,0.68,2015-02-10,50.02000045776367
2015-03-02,0.03,0.23,0.25,0.55,0.75,2015-02-11,48.84000015258789
2015-03-03,0.04,0.24,0.26,0.55,0.75,2015-02-12,51.209999084472656
2015-03-04,-0.01,0.2,0.25,0.54,0.74,2015-02-13,52.77999877929688
2015-03-05,0.04,0.25,0.27,0.55,0.74,2015-02-17,53.52999877929688
2015-03-06,0.15,0.38,0.41,0.69,0.86,2015-02-18,52.13999938964844
2015-03-09,0.19,0.41,0.44,0.71,0.88,2015-02-19,51.15999984741211
2015-03-10,0.26,0.37,0.41,0.65,0.85,2015-02-20,50.34000015258789
2015-03-11,0.15,0.34,0.39,0.65,0.83,2015-02-23,49.45000076293945
2015-03-12,0.18,0.38,0.39,0.66,0.84,2015-02-24,49.27999877929688
2015-03-13,0.2,0.39,0.44,0.7,0.88,2015-02-25,50.9900016784668
2015-03-16,0.3,0.42,0.45,0.67,0.87,2015-02-26,48.16999816894531
2015-03-17,0.22,0.38,0.42,0.65,0.81,2015-02-27,49.7599983215332
2015-03-18,0.08,0.19,0.23,0.46,0.66,2015-03-02,49.59000015258789
2015-03-19,-0.01,0.15,0.19,0.46,0.65,2015-03-03,50.52000045776367
2015-03-20,-0.08,0.1,0.17,0.43,0.61,2015-03-04,51.52999877929688
2015-03-23,-0.07,0.1,0.17,0.44,0.62,2015-03-05,50.7599983215332
2015-03-24,-0.16,0.03,0.11,0.38,0.55,2015-03-06,49.61000061035156
2015-03-25,-0.15,0.09,0.12,0.3,0.57,2015-03-09,50.0
2015-03-26,-0.1,0.12,0.21,0.49,0.67,2015-03-10,48.290000915527344
2015-03-27,-0.12,0.09,0.19,0.46,0.64,2015-03-11,48.16999816894531
2015-03-30,-0.08,0.14,0.23,0.51,0.69,2015-03-12,47.04999923706055
2015-03-31,-0.14,0.08,0.18,0.49,0.69,2015-03-13,44.84000015258789
2015-04-01,-0.26,-0.04,0.07,0.39,0.6,2015-03-16,43.880001068115234
2015-04-02,-0.21,0.01,0.11,0.43,0.64,2015-03-17,43.459999084472656
2015-04-03,-0.32,-0.09,0.02,0.36,0.58,2015-03-18,44.65999984741211
2015-04-06,-0.29,-0.04,0.07,0.43,0.66,2015-03-19,43.959999084472656
2015-04-07,-0.28,-0.06,0.04,0.38,0.6,2015-03-20,45.720001220703125
2015-04-08,-0.23,-0.01,0.08,0.41,0.63,2015-03-23,47.45000076293945
2015-04-09,-0.19,0.03,0.13,0.46,0.68,2015-03-24,47.5099983215332
2015-04-10,-0.15,0.07,0.14,0.46,0.67,2015-03-25,49.209999084472656
2015-04-13,-0.17,0.05,0.14,0.47,0.68,2015-03-26,51.43000030517578
2015-04-14,-0.21,0.01,0.1,0.44,0.65,2015-03-27,48.869998931884766
2015-04-15,-0.26,-0.03,0.07,0.42,0.64,2015-03-30,48.68000030517578
2015-04-16,-0.27,-0.03,0.05,0.41,0.63,2015-03-31,47.59999847412109
2015-04-17,-0.34,-0.12,-0.02,0.32,0.54,2015-04-01,50.09000015258789
2015-04-20,-0.27,-0.05,0.01,0.36,0.59,2015-04-02,49.13999938964844
2015-04-21,-0.24,-0.02,0.06,0.4,0.63,2015-04-06,52.13999938964844
2015-04-22,-0.19,0.04,0.12,0.48,0.7,2015-04-07,53.97999954223633
2015-04-23,-0.33,-0.01,0.07,0.43,0.66,2015-04-08,50.41999816894531
2015-04-24,-0.37,0.0,0.04,0.4,0.64,2015-04-09,50.790000915527344
2015-04-27,-0.35,-0.04,0.03,0.39,0.63,2015-04-10,51.63999938964844
2015-04-28,-0.3,0.04,0.11,0.47,0.71,2015-04-13,51.90999984741211
2015-04-29,-0.27,0.11,0.14,0.52,0.76,2015-04-14,53.290000915527344
2015-04-30,-0.29,0.03,0.11,0.48,0.72,2015-04-15,56.38999938964844
2015-05-01,-0.22,0.09,0.18,0.54,0.78,2015-04-16,56.709999084472656
2015-05-04,-0.18,0.17,0.24,0.62,0.86,2015-04-17,55.7400016784668
2015-05-05,-0.18,0.21,0.25,0.62,0.86,2015-04-20,56.380001068115234
2015-05-06,-0.11,0.29,0.34,0.72,0.95,2015-04-21,55.2599983215332
2015-05-07,-0.11,0.23,0.3,0.65,0.88,2015-04-22,56.15999984741211
2015-05-08,-0.16,0.22,0.28,0.66,0.89,2015-04-23,57.7400016784668
2015-05-11,-0.05,0.31,0.4,0.77,1.0,2015-04-24,57.150001525878906
2015-05-12,-0.07,0.33,0.4,0.77,0.99,2015-04-27,56.9900016784668
2015-05-13,-0.1,0.31,0.41,0.81,1.04,2015-04-28,57.060001373291016
2015-05-14,-0.14,0.31,0.36,0.64,1.03,2015-04-29,58.58000183105469
2015-05-15,-0.16,0.21,0.31,0.7,0.94,2015-04-30,59.630001068115234
2015-05-18,-0.1,0.29,0.37,0.78,1.02,2015-05-01,59.150001525878906
2015-05-19,-0.02,0.34,0.42,0.81,1.06,2015-05-04,58.93000030517578
2015-05-20,-0.08,0.32,0.38,0.8,1.06,2015-05-05,60.400001525878906
2015-05-21,-0.1,0.3,0.35,0.76,1.01,2015-05-06,60.93000030517578
2015-05-22,-0.08,0.28,0.34,0.74,1.0,2015-05-07,58.93999862670898
2015-05-26,-0.05,0.29,0.32,0.7,0.94,2015-05-08,59.38999938964844
2015-05-27,-0.01,0.29,0.34,0.71,0.95,2015-05-11,59.25
2015-05-28,-0.02,0.33,0.33,0.59,0.98,2015-05-12,60.75
2015-05-29,-0.08,0.25,0.32,0.7,0.95,2015-05-13,60.5
2015-06-01,0.0,0.34,0.39,0.77,1.02,2015-05-14,59.880001068115234
2015-06-02,0.02,0.37,0.44,0.84,1.08,2015-05-15,59.68999862670898
2015-06-03,0.1,0.5,0.55,0.93,1.16,2015-05-18,59.43000030517578
2015-06-04,0.06,0.39,0.5,0.87,1.09,2015-05-19,57.2599983215332
2015-06-05,0.11,0.47,0.55,0.92,1.14,2015-05-20,58.97999954223633
2015-06-08,0.09,0.45,0.54,0.92,1.14,2015-05-21,60.720001220703125
2015-06-09,0.09,0.4,0.56,0.95,1.18,2015-05-22,59.720001220703125
2015-06-10,0.14,0.46,0.63,1.02,1.25,2015-05-26,58.02999877929688
2015-06-11,0.11,0.42,0.56,0.94,1.17,2015-05-27,57.5099983215332
2015-06-12,0.11,0.45,0.55,0.93,1.16,2015-05-28,57.68000030517578
2015-06-15,0.07,0.37,0.51,0.89,1.12,2015-05-29,60.29999923706055
2015-06-16,0.01,0.31,0.44,0.82,1.05,2015-06-01,60.20000076293945
2015-06-17,-0.06,0.29,0.42,0.84,1.09,2015-06-02,61.2599983215332
2015-06-18,-0.02,0.32,0.46,0.89,1.14,2015-06-03,59.63999938964844
2015-06-19,-0.04,0.28,0.4,0.81,1.07,2015-06-04,58.0
2015-06-22,0.03,0.37,0.47,0.88,1.14,2015-06-05,59.130001068115234
2015-06-23,0.04,0.35,0.5,0.92,1.17,2015-06-08,58.13999938964844
2015-06-24,0.05,0.41,0.48,0.88,1.13,2015-06-09,60.13999938964844
2015-06-25,0.07,0.42,0.49,0.89,1.13,2015-06-10,61.43000030517578
2015-06-26,0.09,0.43,0.57,0.97,1.21,2015-06-11,60.77000045776367
2015-06-29,0.03,0.39,0.46,0.86,1.1,2015-06-12,59.959999084472656
2015-06-30,0.02,0.34,0.48,0.88,1.11,2015-06-15,59.52000045776367
2015-07-01,0.1,0.47,0.54,0.94,1.18,2015-06-16,59.970001220703125
2015-07-02,0.02,0.37,0.49,0.91,1.16,2015-06-17,59.91999816894531
2015-07-06,-0.01,0.31,0.43,0.83,1.07,2015-06-18,60.45000076293945
2015-07-07,-0.02,0.28,0.4,0.79,1.04,2015-06-19,59.61000061035156
2015-07-08,-0.04,0.26,0.39,0.78,1.02,2015-06-22,59.68000030517578
2015-07-09,0.02,0.36,0.47,0.88,1.13,2015-06-23,61.0099983215332
2015-07-10,0.1,0.44,0.55,0.96,1.19,2015-06-24,60.27000045776367
2015-07-13,0.15,0.47,0.58,0.97,1.21,2015-06-25,59.70000076293945
2015-07-14,0.12,0.42,0.56,0.96,1.2,2015-06-26,59.630001068115234
2015-07-15,0.1,0.4,0.52,0.91,1.15,2015-06-29,58.33000183105469
2015-07-16,0.14,0.43,0.52,0.9,1.13,2015-06-30,59.470001220703125
2015-07-17,0.17,0.49,0.51,0.77,1.12,2015-07-01,56.959999084472656
2015-07-20,0.23,0.51,0.56,0.92,1.14,2015-07-02,56.93000030517578
2015-07-21,0.2,0.49,0.53,0.9,1.12,2015-07-06,52.52999877929688
2015-07-22,0.21,0.44,0.53,0.88,1.1,2015-07-07,52.33000183105469
2015-07-23,0.2,0.44,0.49,0.83,1.06,2015-07-08,51.650001525878906
2015-07-24,0.24,0.45,0.51,0.84,1.07,2015-07-09,52.77999877929688
2015-07-27,0.23,0.47,0.5,0.83,1.05,2015-07-10,52.7400016784668
2015-07-28,0.23,0.43,0.51,0.85,1.07,2015-07-13,52.20000076293945
2015-07-29,0.22,0.42,0.52,0.86,1.08,2015-07-14,53.040000915527344
2015-07-30,0.22,0.41,0.51,0.84,1.06,2015-07-15,51.40999984741211
2015-07-31,0.18,0.38,0.46,0.81,1.04,2015-07-16,50.90999984741211
2015-08-03,0.21,0.38,0.46,0.78,1.02,2015-07-17,50.88999938964844
2015-08-04,0.29,0.45,0.52,0.83,1.06,2015-07-20,50.150001525878906
2015-08-05,0.34,0.51,0.58,0.89,1.11,2015-07-21,50.36000061035156
